tweet_id,p1,p1_dog,p2,p2_dog,p3,p3_dog,retweet_count,favorite_count,timestamp,rating_numerator,rating_denominator,name,device_type,stages
675898130735476737,labrador_retriever,True,malinois,True,pug,True,653,1774,2015-12-13 04:40:46+00:00,10.0,10,None,twitter for iphone,pupper
676089483918516224,bull_mastiff,True,boxer,True,american_staffordshire_terrier,True,483,1431,2015-12-13 17:21:08+00:00,9.0,10,None,twitter for iphone,
676098748976615425,walking_stick,False,sandal,False,purse,False,1623,3279,2015-12-13 17:57:57+00:00,3.0,10,None,twitter for iphone,
676101918813499392,shih-tzu,True,norfolk_terrier,True,irish_terrier,True,1284,3042,2015-12-13 18:10:33+00:00,11.0,10,Striker,twitter for iphone,
676146341966438401,irish_water_spaniel,True,standard_poodle,True,greenhouse,False,744,2077,2015-12-13 21:07:04+00:00,10.0,10,Bert,twitter for iphone,
676191832485810177,chihuahua,True,italian_greyhound,True,muzzle,False,1145,2478,2015-12-14 00:07:50+00:00,10.0,10,None,twitter for iphone,
676215927814406144,hamster,False,guinea_pig,False,broccoli,False,661,1881,2015-12-14 01:43:35+00:00,9.0,10,Herm,twitter for iphone,
676219687039057920,bubble,False,leafhopper,False,whippet,True,31989,67100,2015-12-14 01:58:31+00:00,10.0,10,Kenneth,twitter for iphone,
676237365392908289,french_bulldog,True,chihuahua,True,boston_bull,True,331,1335,2015-12-14 03:08:46+00:00,8.0,10,Winston,twitter for iphone,
676263575653122048,teddy,False,toy_poodle,True,shopping_basket,False,609,2243,2015-12-14 04:52:55+00:00,10.0,10,None,twitter for iphone,pupper
676430933382295552,golden_retriever,True,cocker_spaniel,True,labrador_retriever,True,385,1526,2015-12-14 15:57:56+00:00,10.0,10,Duke,twitter for iphone,
676440007570247681,maltese_dog,True,toy_poodle,True,shih-tzu,True,748,1863,2015-12-14 16:34:00+00:00,11.0,10,None,twitter for iphone,
676470639084101634,golden_retriever,True,borzoi,True,dingo,False,5224,12616,2015-12-14 18:35:43+00:00,11.0,10,None,twitter for iphone,pupper
676496375194980353,pug,True,norwegian_elkhound,True,french_bulldog,True,602,1641,2015-12-14 20:17:59+00:00,9.0,10,Griffin,twitter for iphone,
676533798876651520,chow,True,ice_bear,False,fur_coat,False,621,2025,2015-12-14 22:46:41+00:00,12.0,10,None,twitter for iphone,
676575501977128964,feather_boa,False,yorkshire_terrier,True,shetland_sheepdog,True,1254,2807,2015-12-15 01:32:24+00:00,8.0,10,None,twitter for iphone,pupper
676582956622721024,seat_belt,False,boston_bull,True,french_bulldog,True,312,1310,2015-12-15 02:02:01+00:00,8.0,10,Vinnie,twitter for iphone,
676588346097852417,boston_bull,True,french_bulldog,True,chihuahua,True,896,2533,2015-12-15 02:23:26+00:00,5.0,10,Bubbles,twitter for iphone,
676603393314578432,whippet,True,great_dane,True,boxer,True,440,1280,2015-12-15 03:23:14+00:00,9.0,10,Godzilla,twitter for iphone,pupper
676606785097199616,loafer,False,doormat,False,malinois,True,490,2039,2015-12-15 03:36:42+00:00,12.0,10,None,twitter for iphone,
676613908052996102,book_jacket,False,doberman,True,miniature_pinscher,True,219,1183,2015-12-15 04:05:01+00:00,12.0,10,None,twitter for iphone,
676617503762681856,chihuahua,True,pomeranian,True,pekinese,True,1108,3149,2015-12-15 04:19:18+00:00,13.0,10,None,twitter for iphone,pupper
676776431406465024,doormat,False,dishwasher,False,microwave,False,2249,5405,2015-12-15 14:50:49+00:00,10.0,10,None,twitter for iphone,
676811746707918848,chihuahua,True,pomeranian,True,cocker_spaniel,True,469,1536,2015-12-15 17:11:09+00:00,9.0,10,Penny,twitter for iphone,
676819651066732545,rain_barrel,False,barrel,False,labrador_retriever,True,741,1957,2015-12-15 17:42:34+00:00,12.0,10,None,twitter for iphone,pupper
676821958043033607,great_pyrenees,True,kuvasz,True,standard_poodle,True,17605,25124,2015-12-15 17:51:44+00:00,11.0,10,None,twitter for iphone,
676864501615042560,chesapeake_bay_retriever,True,water_buffalo,False,weimaraner,True,808,2294,2015-12-15 20:40:47+00:00,10.0,10,Ash,twitter for iphone,
676897532954456065,hamster,False,guinea_pig,False,macaque,False,817,2426,2015-12-15 22:52:02+00:00,5.0,10,None,twitter for iphone,
676936541936185344,chesapeake_bay_retriever,True,norwegian_elkhound,True,space_heater,False,5515,13809,2015-12-16 01:27:03+00:00,8.0,10,None,twitter for iphone,pupper
676942428000112642,black-footed_ferret,False,polecat,False,weasel,False,855,2261,2015-12-16 01:50:26+00:00,9.0,10,None,twitter for iphone,
676946864479084545,pekinese,True,golden_retriever,True,great_pyrenees,True,426,1844,2015-12-16 02:08:04+00:00,12.0,10,None,twitter for iphone,
676948236477857792,guenon,False,macaque,False,squirrel_monkey,False,980,2354,2015-12-16 02:13:31+00:00,6.0,10,Karl,twitter for iphone,
676949632774234114,welsh_springer_spaniel,True,saint_bernard,True,boxer,True,448,1413,2015-12-16 02:19:04+00:00,8.0,10,Tyrus,twitter for iphone,
676957860086095872,labrador_retriever,True,beagle,True,golden_retriever,True,907,2395,2015-12-16 02:51:45+00:00,10.0,10,None,twitter for iphone,
676975532580409345,malamute,True,siberian_husky,True,eskimo_dog,True,1203,3015,2015-12-16 04:01:59+00:00,11.0,10,Cooper,twitter for iphone,
677187300187611136,english_setter,True,shih-tzu,True,old_english_sheepdog,True,1033,2981,2015-12-16 18:03:28+00:00,9.0,10,None,twitter for iphone,
677228873407442944,common_iguana,False,tennis_ball,False,green_lizard,False,1840,3837,2015-12-16 20:48:40+00:00,11.0,10,Chuq,twitter for iphone,
677269281705472000,shetland_sheepdog,True,collie,True,german_shepherd,True,790,2164,2015-12-16 23:29:14+00:00,10.0,10,None,twitter for iphone,pupper
677301033169788928,japanese_spaniel,True,pekinese,True,chihuahua,True,471,1362,2015-12-17 01:35:24+00:00,5.0,10,Juckson,twitter for iphone,
677314812125323265,blenheim_spaniel,True,japanese_spaniel,True,chihuahua,True,611,1799,2015-12-17 02:30:09+00:00,10.0,10,Tassy,twitter for iphone,
677328882937298944,water_buffalo,False,kelpie,True,staffordshire_bullterrier,True,1693,3938,2015-12-17 03:26:04+00:00,10.0,10,Derek,twitter for iphone,
677331501395156992,beagle,True,boxer,True,french_bulldog,True,265,1189,2015-12-17 03:36:28+00:00,9.0,10,Humphrey,twitter for iphone,
677334615166730240,lakeland_terrier,True,airedale,True,irish_water_spaniel,True,328,1477,2015-12-17 03:48:51+00:00,9.0,10,None,twitter for iphone,
677530072887205888,staffordshire_bullterrier,True,norwegian_elkhound,True,american_staffordshire_terrier,True,250,1161,2015-12-17 16:45:31+00:00,9.0,10,Axel,twitter for iphone,
677547928504967168,american_staffordshire_terrier,True,staffordshire_bullterrier,True,boxer,True,4076,7568,2015-12-17 17:56:29+00:00,12.0,10,None,twitter for iphone,
677557565589463040,seat_belt,False,shih-tzu,True,pekinese,True,1322,2665,2015-12-17 18:34:46+00:00,10.0,10,None,twitter for iphone,pupper
677565715327688705,basset,True,welsh_springer_spaniel,True,purse,False,513,1409,2015-12-17 19:07:09+00:00,6.0,10,None,twitter for iphone,
677573743309385728,patio,False,folding_chair,False,parallel_bars,False,819,2322,2015-12-17 19:39:03+00:00,10.0,10,Sandy,twitter for iphone,
677644091929329666,chihuahua,True,italian_greyhound,True,swing,False,886,2040,2015-12-18 00:18:36+00:00,11.0,10,None,twitter for iphone,
677662372920729601,cowboy_hat,False,trench_coat,False,cloak,False,1101,2134,2015-12-18 01:31:14+00:00,12.0,10,None,twitter for iphone,
677673981332312066,maltese_dog,True,angora,False,pomeranian,True,1677,3603,2015-12-18 02:17:22+00:00,9.0,10,None,twitter for iphone,
677687604918272002,pembroke,True,sunglasses,False,golden_retriever,True,950,2681,2015-12-18 03:11:30+00:00,11.0,10,None,twitter for iphone,
677698403548192770,shih-tzu,True,lhasa,True,pekinese,True,363,1332,2015-12-18 03:54:25+00:00,9.0,10,Sadie,twitter for iphone,
677700003327029250,siberian_husky,True,junco,False,malamute,True,1622,3689,2015-12-18 04:00:46+00:00,10.0,10,Ralph,twitter for iphone,
677716515794329600,teddy,False,crib,False,chow,True,1104,3323,2015-12-18 05:06:23+00:00,144.0,120,None,twitter for iphone,
677895101218201600,dalmatian,True,kuvasz,True,great_pyrenees,True,2384,5275,2015-12-18 16:56:01+00:00,9.0,10,None,twitter for iphone,
677918531514703872,eskimo_dog,True,dalmatian,True,american_staffordshire_terrier,True,463,1476,2015-12-18 18:29:07+00:00,10.0,10,None,twitter for iphone,
678021115718029313,miniature_pinscher,True,doberman,True,rottweiler,True,7148,15018,2015-12-19 01:16:45+00:00,12.0,10,Reese,twitter for iphone,
678255464182861824,chihuahua,True,yorkshire_terrier,True,pomeranian,True,418,1726,2015-12-19 16:47:58+00:00,9.0,10,Jessifer,twitter for iphone,
678278586130948096,maltese_dog,True,lhasa,True,tibetan_terrier,True,6857,12531,2015-12-19 18:19:51+00:00,10.0,10,None,twitter for iphone,pupper
678334497360859136,norfolk_terrier,True,golden_retriever,True,kelpie,True,304,1427,2015-12-19 22:02:01+00:00,10.0,10,Rosie,twitter for iphone,
678341075375947776,golden_retriever,True,cocker_spaniel,True,labrador_retriever,True,612,1896,2015-12-19 22:28:09+00:00,12.0,10,None,twitter for iphone,pupper
678380236862578688,dogsled,False,snowmobile,False,samoyed,True,1020,2655,2015-12-20 01:03:46+00:00,10.0,10,Crumpet,twitter for iphone,
678389028614488064,miniature_pinscher,True,kelpie,True,vizsla,True,473,2044,2015-12-20 01:38:42+00:00,11.0,10,Bella,twitter for iphone,pupper
678396796259975168,pembroke,True,cardigan,True,chihuahua,True,478,1731,2015-12-20 02:09:34+00:00,12.0,10,None,twitter for iphone,
678399652199309312,swing,False,bedlington_terrier,True,great_pyrenees,True,30742,61794,2015-12-20 02:20:55+00:00,12.0,10,None,twitter for iphone,
678410210315247616,schipperke,True,labrador_retriever,True,kelpie,True,2072,4640,2015-12-20 03:02:53+00:00,10.0,10,Jerome,twitter for iphone,
678424312106393600,maltese_dog,True,toy_poodle,True,shih-tzu,True,2880,5916,2015-12-20 03:58:55+00:00,2.0,10,Crystal,twitter for iphone,
678446151570427904,staffordshire_bullterrier,True,rottweiler,True,american_staffordshire_terrier,True,1785,4358,2015-12-20 05:25:42+00:00,10.0,10,None,twitter for iphone,
678643457146150913,labrador_retriever,True,flat-coated_retriever,True,chest,False,489,2250,2015-12-20 18:29:43+00:00,10.0,10,Grizz,twitter for iphone,
678675843183484930,maze,False,streetcar,False,sundial,False,1680,3155,2015-12-20 20:38:24+00:00,2.0,10,None,twitter for iphone,
678740035362037760,seat_belt,False,sunglasses,False,beagle,True,1926,4099,2015-12-21 00:53:29+00:00,6.0,10,Tango,twitter for iphone,
678755239630127104,malamute,True,border_collie,True,collie,True,3741,7802,2015-12-21 01:53:54+00:00,10.0,10,Dash,twitter for iphone,
678764513869611008,irish_terrier,True,australian_terrier,True,irish_setter,True,544,1788,2015-12-21 02:30:45+00:00,10.0,10,Wilson,twitter for iphone,
678767140346941444,harp,False,window_screen,False,mosquito_net,False,1553,3864,2015-12-21 02:41:11+00:00,8.0,10,Mia,twitter for iphone,
678774928607469569,pembroke,True,toy_poodle,True,pomeranian,True,1043,3037,2015-12-21 03:12:08+00:00,11.0,10,Tug,twitter for iphone,
678798276842360832,airedale,True,silky_terrier,True,lakeland_terrier,True,1350,3804,2015-12-21 04:44:55+00:00,7.0,10,Linda,twitter for iphone,
678800283649069056,labrador_retriever,True,beagle,True,airedale,True,1018,2810,2015-12-21 04:52:53+00:00,12.0,10,None,twitter for iphone,pupper
678969228704284672,labrador_retriever,True,chesapeake_bay_retriever,True,golden_retriever,True,528,1796,2015-12-21 16:04:13+00:00,11.0,10,Lola,twitter for iphone,
678991772295516161,eskimo_dog,True,siberian_husky,True,chihuahua,True,1333,2537,2015-12-21 17:33:48+00:00,12.0,10,None,twitter for iphone,
679047485189439488,panpipe,False,bannister,False,golden_retriever,True,781,2460,2015-12-21 21:15:11+00:00,9.0,10,None,twitter for iphone,
679062614270468097,cash_machine,False,schipperke,True,german_shepherd,True,9299,18712,2015-12-21 22:15:18+00:00,11.0,10,Chompsky,twitter for iphone,
679111216690831360,kelpie,True,beagle,True,basset,True,2893,6514,2015-12-22 01:28:25+00:00,12.0,10,None,twitter for iphone,
679132435750195208,scottish_deerhound,True,irish_wolfhound,True,giant_schnauzer,True,1314,3253,2015-12-22 02:52:45+00:00,10.0,10,Louis,twitter for iphone,
679148763231985668,italian_greyhound,True,hair_slide,False,afghan_hound,True,1163,3028,2015-12-22 03:57:37+00:00,8.0,10,None,twitter for iphone,
679158373988876288,pug,True,bull_mastiff,True,bath_towel,False,9193,23568,2015-12-22 04:35:49+00:00,11.0,10,Rubio,twitter for iphone,
679462823135686656,toy_poodle,True,miniature_poodle,True,soft-coated_wheaten_terrier,True,21324,34856,2015-12-23 00:45:35+00:00,11.0,10,Hurley,twitter for iphone,
679475951516934144,maltese_dog,True,toy_poodle,True,west_highland_white_terrier,True,728,2304,2015-12-23 01:37:45+00:00,9.0,10,Evy,twitter for iphone,
679503373272485890,porcupine,False,meerkat,False,echidna,False,1673,3484,2015-12-23 03:26:43+00:00,8.0,10,Dwight,twitter for iphone,pupper
679511351870550016,chihuahua,True,black-footed_ferret,False,squirrel_monkey,False,1461,3711,2015-12-23 03:58:25+00:00,7.0,10,William,twitter for iphone,
679527802031484928,mailbox,False,cannon,False,cuirass,False,823,2892,2015-12-23 05:03:47+00:00,11.0,10,None,twitter for iphone,pupper
679530280114372609,dalmatian,True,jaguar,False,zebra,False,2347,5208,2015-12-23 05:13:38+00:00,7.0,10,None,twitter for iphone,
679722016581222400,boxer,True,boston_bull,True,french_bulldog,True,539,1817,2015-12-23 17:55:32+00:00,8.0,10,Mike,twitter for iphone,
679729593985699840,wallaby,False,west_highland_white_terrier,True,ashcan,False,937,2367,2015-12-23 18:25:38+00:00,8.0,10,Hunter,twitter for iphone,
679736210798047232,french_bulldog,True,chihuahua,True,cardigan,True,918,2311,2015-12-23 18:51:56+00:00,9.0,10,None,twitter for iphone,
679777920601223168,bloodhound,True,bull_mastiff,True,french_bulldog,True,1281,3390,2015-12-23 21:37:40+00:00,10.0,10,Rinna,twitter for iphone,pupper
679828447187857408,chihuahua,True,dalmatian,True,toy_terrier,True,15839,39726,2015-12-24 00:58:27+00:00,13.0,10,None,twitter for iphone,pupper
679844490799091713,airedale,True,border_terrier,True,toy_poodle,True,887,2593,2015-12-24 02:02:12+00:00,10.0,10,Willie,twitter for iphone,
679854723806179328,llama,False,ram,False,chow,True,1402,3143,2015-12-24 02:42:51+00:00,7.0,10,Bruce,twitter for iphone,
679862121895714818,entlebucher,True,greater_swiss_mountain_dog,True,appenzeller,True,706,2678,2015-12-24 03:12:15+00:00,11.0,10,None,twitter for iphone,
679877062409191424,hog,False,hay,False,lumbermill,False,726,2155,2015-12-24 04:11:37+00:00,5.0,10,Penelope,twitter for iphone,
680055455951884288,samoyed,True,great_pyrenees,True,pomeranian,True,8067,18278,2015-12-24 16:00:30+00:00,10.0,10,Sammy,tweetdeck,
680070545539371008,earthstar,False,shih-tzu,True,bubble,False,994,2818,2015-12-24 17:00:27+00:00,9.0,10,Emmie,tweetdeck,
680085611152338944,pillow,False,apron,False,wallet,False,10034,13959,2015-12-24 18:00:19+00:00,12.0,10,None,tweetdeck,
680100725817409536,golden_retriever,True,chow,True,pomeranian,True,1554,3891,2015-12-24 19:00:23+00:00,11.0,10,None,tweetdeck,pupper
680115823365742593,pug,True,french_bulldog,True,boston_bull,True,1028,2972,2015-12-24 20:00:22+00:00,9.0,10,Ozzy,twitter for iphone,
680130881361686529,maltese_dog,True,west_highland_white_terrier,True,shih-tzu,True,1078,2519,2015-12-24 21:00:12+00:00,10.0,10,Reggie,twitter for iphone,
680145970311643136,miniature_poodle,True,toy_poodle,True,maltese_dog,True,1972,3955,2015-12-24 22:00:10+00:00,10.0,10,Kawhi,twitter for iphone,pupper
680161097740095489,bluetick,True,miniature_pinscher,True,english_setter,True,828,2538,2015-12-24 23:00:17+00:00,12.0,10,Goliath,twitter for iphone,
680176173301628928,christmas_stocking,False,mask,False,feather_boa,False,1760,4263,2015-12-25 00:00:11+00:00,10.0,10,None,twitter for iphone,pupper
680191257256136705,brittany_spaniel,True,welsh_springer_spaniel,True,english_springer,True,577,2356,2015-12-25 01:00:07+00:00,11.0,10,None,twitter for iphone,pupper
680206703334408192,christmas_stocking,False,cloak,False,teddy,False,1323,3115,2015-12-25 02:01:30+00:00,12.0,10,Toby,twitter for iphone,
680221482581123072,bubble,False,hen,False,abaya,False,329,1598,2015-12-25 03:00:14+00:00,10.0,10,CeCe,twitter for iphone,
680440374763077632,space_heater,False,radiator,False,electric_fan,False,564,1583,2015-12-25 17:30:01+00:00,11.0,10,None,twitter for iphone,
680473011644985345,lakeland_terrier,True,west_highland_white_terrier,True,norwich_terrier,True,844,2778,2015-12-25 19:39:43+00:00,10.0,10,Hector,twitter for iphone,pupper
680494726643068929,kuvasz,True,samoyed,True,great_pyrenees,True,542,1879,2015-12-25 21:06:00+00:00,26.0,10,None,twitter for iphone,
680497766108381184,chihuahua,True,muzzle,False,ski_mask,False,2162,4639,2015-12-25 21:18:05+00:00,12.0,10,Percy,twitter for iphone,
680583894916304897,tub,False,bathtub,False,hippopotamus,False,1514,3939,2015-12-26 03:00:19+00:00,8.0,10,Penny,twitter for iphone,
680609293079592961,french_bulldog,True,chihuahua,True,american_staffordshire_terrier,True,816,2906,2015-12-26 04:41:15+00:00,9.0,10,Brody,twitter for iphone,
680798457301471234,ram,False,hog,False,ox,False,1182,3134,2015-12-26 17:12:55+00:00,6.0,10,Moofasa,twitter for iphone,
680801747103793152,pug,True,labrador_retriever,True,staffordshire_bullterrier,True,925,2600,2015-12-26 17:25:59+00:00,10.0,10,None,twitter for iphone,
680836378243002368,pembroke,True,shetland_sheepdog,True,pomeranian,True,1513,3766,2015-12-26 19:43:36+00:00,12.0,10,Ellie,twitter for iphone,pupper
680889648562991104,shetland_sheepdog,True,collie,True,pomeranian,True,418,1945,2015-12-26 23:15:17+00:00,9.0,10,Cheesy,twitter for iphone,
680913438424612864,pomeranian,True,golden_retriever,True,chihuahua,True,705,2609,2015-12-27 00:49:49+00:00,11.0,10,Griswold,twitter for iphone,
680934982542561280,labrador_retriever,True,siberian_husky,True,beagle,True,497,2285,2015-12-27 02:15:25+00:00,10.0,10,Sadie,twitter for iphone,
680940246314430465,soft-coated_wheaten_terrier,True,west_highland_white_terrier,True,toy_poodle,True,1225,3544,2015-12-27 02:36:20+00:00,4.0,10,Alice,twitter for iphone,
680959110691590145,carousel,False,feather_boa,False,pug,True,2243,4986,2015-12-27 03:51:18+00:00,9.0,10,Ozzie,twitter for iphone,
680970795137544192,pug,True,whippet,True,quilt,False,749,2665,2015-12-27 04:37:44+00:00,9.0,10,None,twitter for iphone,
681193455364796417,pomeranian,True,keeshond,True,schipperke,True,1691,4077,2015-12-27 19:22:30+00:00,11.0,10,Aspen,twitter for iphone,
681231109724700672,irish_setter,True,cocker_spaniel,True,airedale,True,540,2629,2015-12-27 21:52:07+00:00,11.0,10,None,twitter for iphone,pupper
681242418453299201,motor_scooter,False,rifle,False,assault_rifle,False,624,1645,2015-12-27 22:37:04+00:00,10.0,10,Champ,twitter for iphone,
681261549936340994,tibetan_terrier,True,miniature_poodle,True,maltese_dog,True,308,1597,2015-12-27 23:53:05+00:00,9.0,10,Panda,twitter for iphone,
681281657291280384,saint_bernard,True,pekinese,True,great_pyrenees,True,1258,3520,2015-12-28 01:12:59+00:00,11.0,10,Sarge,twitter for iphone,
681297372102656000,lhasa,True,shih-tzu,True,pomeranian,True,1091,3490,2015-12-28 02:15:26+00:00,12.0,10,None,twitter for iphone,
681302363064414209,frilled_lizard,False,tailed_frog,False,axolotl,False,2072,4347,2015-12-28 02:35:15+00:00,3.0,10,Chuck,twitter for iphone,
681320187870711809,samoyed,True,eskimo_dog,True,siberian_husky,True,863,2918,2015-12-28 03:46:05+00:00,11.0,10,Glacier,twitter for iphone,
681339448655802368,seat_belt,False,labrador_retriever,True,kuvasz,True,4598,10202,2015-12-28 05:02:37+00:00,9.0,10,Asher,twitter for iphone,
681523177663676416,norfolk_terrier,True,german_shepherd,True,chow,True,6620,15749,2015-12-28 17:12:42+00:00,12.0,10,Carly,twitter for iphone,
681579835668455424,rottweiler,True,labrador_retriever,True,staffordshire_bullterrier,True,1489,3893,2015-12-28 20:57:50+00:00,8.0,10,Apollo,twitter for iphone,
681610798867845120,toy_poodle,True,miniature_poodle,True,yorkshire_terrier,True,533,2100,2015-12-28 23:00:52+00:00,12.0,10,None,twitter for iphone,
681654059175129088,pomeranian,True,chow,True,pekinese,True,1045,2903,2015-12-29 01:52:46+00:00,12.0,10,Toffee,twitter for iphone,pupper
681679526984871937,birdhouse,False,teddy,False,pot,False,499,1923,2015-12-29 03:33:58+00:00,7.0,10,None,twitter for iphone,pupper
681694085539872773,toy_poodle,True,miniature_poodle,True,maltese_dog,True,4581,14010,2015-12-29 04:31:49+00:00,11.0,10,Bo,twitter for iphone,pupper
681891461017812993,chihuahua,True,doormat,False,toy_terrier,True,951,2706,2015-12-29 17:36:07+00:00,10.0,10,Charlie,twitter for iphone,pupper
681981167097122816,labrador_retriever,True,golden_retriever,True,beagle,True,1161,3043,2015-12-29 23:32:35+00:00,12.0,10,Jimothy,twitter for iphone,
682003177596559360,triceratops,False,chimpanzee,False,mask,False,1722,3464,2015-12-30 01:00:03+00:00,5.0,10,None,twitter for iphone,
682032003584274432,schipperke,True,groenendael,True,miniature_pinscher,True,2294,7223,2015-12-30 02:54:35+00:00,11.0,10,Ulysses,twitter for iphone,
682047327939461121,teddy,False,doormat,False,toyshop,False,1088,3525,2015-12-30 03:55:29+00:00,10.0,10,None,twitter for iphone,
682059653698686977,jigsaw_puzzle,False,siamese_cat,False,pizza,False,1915,5442,2015-12-30 04:44:28+00:00,11.0,10,Tess,twitter for iphone,
682242692827447297,snorkel,False,loggerhead,False,scuba_diver,False,1341,3566,2015-12-30 16:51:48+00:00,11.0,10,Samson,twitter for iphone,
682259524040966145,siberian_husky,True,eskimo_dog,True,malamute,True,1375,4578,2015-12-30 17:58:40+00:00,9.0,10,Jax,twitter for iphone,
682303737705140231,seat_belt,False,lakeland_terrier,True,airedale,True,1135,3389,2015-12-30 20:54:22+00:00,9.0,10,Todo,twitter for iphone,
682389078323662849,curly-coated_retriever,True,flat-coated_retriever,True,great_dane,True,518,1828,2015-12-31 02:33:29+00:00,9.0,10,Brody,twitter for iphone,
682393905736888321,vizsla,True,paddle,False,rhodesian_ridgeback,True,773,2441,2015-12-31 02:52:40+00:00,11.0,10,Kreg,twitter for iphone,
682406705142087680,wombat,False,koala,False,beaver,False,2019,8319,2015-12-31 03:43:31+00:00,7.0,10,Patrick,twitter for iphone,pupper
682429480204398592,whippet,True,italian_greyhound,True,mexican_hairless,True,1320,3769,2015-12-31 05:14:01+00:00,8.0,10,None,twitter for iphone,
682638830361513985,english_springer,True,cardigan,True,border_collie,True,675,2266,2015-12-31 19:05:54+00:00,12.0,10,None,twitter for iphone,
682662431982772225,beagle,True,cardigan,True,basset,True,1207,3326,2015-12-31 20:39:41+00:00,11.0,10,Joey,twitter for iphone,
682697186228989953,bald_eagle,False,torch,False,cliff,False,397,1440,2015-12-31 22:57:47+00:00,12.0,10,None,twitter for iphone,
682750546109968385,english_setter,True,english_springer,True,brittany_spaniel,True,494,1674,2016-01-01 02:29:49+00:00,9.0,10,Taco,twitter for iphone,
682788441537560576,toyshop,False,orange,False,teddy,False,1258,2706,2016-01-01 05:00:24+00:00,12.0,10,None,twitter for iphone,pupper
682962037429899265,dingo,False,chihuahua,True,loupe,False,15043,26239,2016-01-01 16:30:13+00:00,10.0,10,Darrel,twitter for iphone,
683030066213818368,boxer,True,bull_mastiff,True,french_bulldog,True,832,2370,2016-01-01 21:00:32+00:00,10.0,10,Lulu,twitter for iphone,
683078886620553216,koala,False,eskimo_dog,True,wallaby,False,634,2176,2016-01-02 00:14:32+00:00,9.0,10,None,twitter for iphone,pupper
683098815881154561,golden_retriever,True,kuvasz,True,labrador_retriever,True,736,2361,2016-01-02 01:33:43+00:00,12.0,10,None,twitter for iphone,
683111407806746624,cocker_spaniel,True,soft-coated_wheaten_terrier,True,miniature_schnauzer,True,1034,3736,2016-01-02 02:23:45+00:00,10.0,10,Larry,twitter for iphone,pupper
683142553609318400,leonberg,True,chow,True,german_shepherd,True,1173,3162,2016-01-02 04:27:31+00:00,9.0,10,Brandy,twitter for iphone,pupper
683357973142474752,pembroke,True,cardigan,True,siberian_husky,True,1059,3238,2016-01-02 18:43:31+00:00,10.0,10,None,twitter for iphone,
683391852557561860,french_bulldog,True,boston_bull,True,pug,True,2702,8356,2016-01-02 20:58:09+00:00,11.0,10,Jack,twitter for iphone,
683449695444799489,lakeland_terrier,True,soft-coated_wheaten_terrier,True,golden_retriever,True,1837,4290,2016-01-03 00:47:59+00:00,10.0,10,None,twitter for iphone,
683462770029932544,italian_greyhound,True,whippet,True,german_short-haired_pointer,True,761,2676,2016-01-03 01:39:57+00:00,8.0,10,None,twitter for iphone,pupper
683481228088049664,keeshond,True,chow,True,german_shepherd,True,1118,2878,2016-01-03 02:53:17+00:00,11.0,10,Banjo,twitter for iphone,pupper
683498322573824003,airedale,True,irish_terrier,True,lakeland_terrier,True,1095,3469,2016-01-03 04:01:13+00:00,11.0,10,Griffin,twitter for iphone,
683742671509258241,pembroke,True,cardigan,True,cocker_spaniel,True,3781,7162,2016-01-03 20:12:10+00:00,11.0,10,Sebastian,twitter for iphone,
683773439333797890,miniature_pinscher,True,labrador_retriever,True,schipperke,True,1533,3684,2016-01-03 22:14:26+00:00,9.0,10,Buddy,twitter for iphone,
683828599284170753,malamute,True,siberian_husky,True,eskimo_dog,True,1195,3053,2016-01-04 01:53:37+00:00,12.0,10,None,twitter for iphone,pupper
683834909291606017,maltese_dog,True,toy_poodle,True,samoyed,True,1265,2880,2016-01-04 02:18:42+00:00,9.0,10,None,twitter for iphone,pupper
683849932751646720,hog,False,mexican_hairless,True,wild_boar,False,1116,2896,2016-01-04 03:18:23+00:00,5.0,10,Jiminy,twitter for iphone,
683852578183077888,toy_poodle,True,teddy,False,miniature_poodle,True,397,2111,2016-01-04 03:28:54+00:00,10.0,10,Tiger,twitter for iphone,
683857920510050305,bluetick,True,shetland_sheepdog,True,beagle,True,1262,4163,2016-01-04 03:50:08+00:00,10.0,10,Sadie,twitter for iphone,
684097758874210310,labrador_retriever,True,german_short-haired_pointer,True,chesapeake_bay_retriever,True,1621,4515,2016-01-04 19:43:10+00:00,10.0,10,Lupe,twitter for iphone,
684122891630342144,cheetah,False,arabian_camel,False,jaguar,False,539,2176,2016-01-04 21:23:02+00:00,11.0,10,None,twitter for iphone,
684177701129875456,chow,True,german_shepherd,True,golden_retriever,True,764,2215,2016-01-05 01:00:50+00:00,10.0,10,Kulet,twitter for iphone,
684188786104872960,kelpie,True,american_staffordshire_terrier,True,staffordshire_bullterrier,True,1343,3831,2016-01-05 01:44:52+00:00,10.0,10,None,twitter for iphone,
684195085588783105,chihuahua,True,toy_terrier,True,boston_bull,True,595,2108,2016-01-05 02:09:54+00:00,9.0,10,Tino,twitter for iphone,
684200372118904832,llama,False,ram,False,hog,False,1177,2394,2016-01-05 02:30:55+00:00,6.0,10,None,twitter for iphone,
684222868335505415,soft-coated_wheaten_terrier,True,cocker_spaniel,True,teddy,False,1563,4225,2016-01-05 04:00:18+00:00,121.0,110,None,twitter for iphone,
684225744407494656,golden_retriever,True,samoyed,True,great_pyrenees,True,239,1369,2016-01-05 04:11:44+00:00,143.0,130,None,twitter for iphone,
